fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2301,car,0.754,393,1427,321,1511,381,,0.0,0,0,0,0,
2301,car,0.494,396,1368,324,1399,357,,0.0,0,0,0,0,
2302,car,0.655,383,1304,314,1360,361,detectada,0.55,1673,376,1723,391,
2302,car,0.81,373,1013,305,1137,395,,0.0,0,0,0,0,
2302,car,0.748,393,1427,321,1511,381,,0.0,0,0,0,0,
2302,car,0.486,396,1369,324,1399,357,,0.0,0,0,0,0,
2303,car,0.635,383,1304,314,1360,360,detectada,0.55,1673,376,1723,391,
2303,car,0.837,373,1009,305,1136,396,,0.0,0,0,0,0,
2303,car,0.753,393,1427,321,1511,381,,0.0,0,0,0,0,
2303,car,0.483,396,1369,324,1399,357,,0.0,0,0,0,0,
2304,car,0.643,383,1303,315,1360,359,detectada,0.55,1673,376,1723,391,
2304,car,0.78,373,1005,306,1133,398,,0.0,0,0,0,0,
2304,car,0.747,393,1427,321,1511,381,,0.0,0,0,0,0,
2304,car,0.503,396,1371,324,1399,358,,0.0,0,0,0,0,
2305,car,0.652,383,1303,315,1359,359,detectada,0.55,1673,376,1723,391,
2305,car,0.831,373,1001,305,1130,399,,0.0,0,0,0,0,
2305,car,0.746,393,1427,321,1511,381,,0.0,0,0,0,0,
2305,car,0.5,396,1372,325,1399,358,,0.0,0,0,0,0,
2306,car,0.646,383,1303,315,1358,359,detectada,0.55,1673,376,1723,391,
2306,car,0.834,373,997,305,1129,399,,0.0,0,0,0,0,
2306,car,0.748,393,1427,321,1511,381,,0.0,0,0,0,0,
2306,car,0.511,396,1372,325,1399,358,,0.0,0,0,0,0,
2307,car,0.639,383,1303,316,1358,359,detectada,0.55,1673,376,1723,391,
2307,car,0.809,373,993,306,1127,400,,0.0,0,0,0,0,
2307,car,0.747,393,1427,321,1511,381,,0.0,0,0,0,0,
2307,car,0.514,396,1372,325,1399,358,,0.0,0,0,0,0,
2308,car,0.629,383,1304,317,1358,359,detectada,0.55,1673,376,1723,391,
2308,car,0.834,373,989,306,1125,400,,0.0,0,0,0,0,
2308,car,0.746,393,1428,321,1511,381,,0.0,0,0,0,0,
2308,car,0.518,396,1372,325,1399,358,,0.0,0,0,0,0,
2309,car,0.627,383,1303,317,1358,359,detectada,0.55,1673,376,1723,391,
2309,car,0.818,373,984,306,1125,402,,0.0,0,0,0,0,
2309,car,0.745,393,1428,321,1511,381,,0.0,0,0,0,0,
2309,car,0.497,396,1373,325,1399,358,,0.0,0,0,0,0,
2310,car,0.633,383,1303,317,1357,359,,0.0,0,0,0,0,
2310,car,0.833,373,980,306,1122,403,,0.0,0,0,0,0,
2310,car,0.746,393,1428,321,1511,381,,0.0,0,0,0,0,
2310,car,0.483,396,1374,325,1399,358,,0.0,0,0,0,0,
2311,car,0.656,383,1302,316,1356,358,detectada,0.55,1673,376,1723,391,
2311,car,0.847,373,975,305,1119,406,,0.0,0,0,0,0,
2311,car,0.746,393,1427,321,1511,381,,0.0,0,0,0,0,
2311,car,0.478,396,1374,325,1399,358,,0.0,0,0,0,0,
2312,car,0.656,383,1302,316,1355,358,detectada,0.55,1673,376,1723,391,
2312,car,0.841,373,970,305,1117,408,,0.0,0,0,0,0,
2312,car,0.749,393,1428,321,1511,381,,0.0,0,0,0,0,
2312,car,0.495,396,1374,325,1399,358,,0.0,0,0,0,0,
2313,car,0.674,383,1301,317,1355,358,detectada,0.55,1673,376,1723,391,
2313,car,0.811,373,966,305,1112,409,,0.0,0,0,0,0,
2313,car,0.741,393,1428,322,1511,381,,0.0,0,0,0,0,
2313,car,0.493,396,1374,326,1399,358,,0.0,0,0,0,0,
2314,car,0.685,383,1300,317,1355,358,detectada,0.55,1673,376,1723,391,
2314,car,0.837,373,961,304,1109,410,,0.0,0,0,0,0,
2314,car,0.74,393,1428,322,1511,381,,0.0,0,0,0,0,
2314,car,0.495,396,1374,325,1399,358,,0.0,0,0,0,0,
2315,car,0.693,383,1300,317,1355,358,detectada,0.55,1673,376,1723,391,
2315,car,0.866,373,956,304,1106,411,,0.0,0,0,0,0,
2315,car,0.749,393,1428,321,1511,381,,0.0,0,0,0,0,
2315,car,0.491,396,1374,325,1399,358,,0.0,0,0,0,0,
2316,car,0.708,383,1300,316,1354,357,detectada,0.55,1673,376,1723,391,
2316,car,0.865,373,950,304,1102,413,,0.0,0,0,0,0,
2316,car,0.748,393,1427,321,1511,381,,0.0,0,0,0,0,
2316,car,0.481,396,1374,325,1399,358,,0.0,0,0,0,0,
2317,car,0.699,383,1300,315,1354,357,detectada,0.55,1673,376,1723,391,
2317,car,0.855,373,945,303,1098,415,,0.0,0,0,0,0,
2317,car,0.753,393,1427,321,1511,381,,0.0,0,0,0,0,
2317,car,0.477,396,1373,325,1399,358,,0.0,0,0,0,0,
2318,car,0.71,383,1300,315,1353,357,detectada,0.55,1673,376,1723,391,
2318,car,0.848,373,938,303,1095,417,,0.0,0,0,0,0,
2318,car,0.757,393,1427,321,1511,381,,0.0,0,0,0,0,
2318,car,0.481,396,1373,326,1399,358,,0.0,0,0,0,0,
2319,car,0.714,383,1300,314,1352,356,detectada,0.55,1673,376,1723,391,
2319,car,0.866,373,932,303,1092,417,,0.0,0,0,0,0,
2319,car,0.757,393,1427,321,1511,381,,0.0,0,0,0,0,
2319,car,0.476,396,1372,326,1399,358,,0.0,0,0,0,0,
2320,car,0.714,383,1301,314,1351,356,detectada,0.55,1673,376,1723,391,
2320,car,0.876,373,926,303,1089,419,,0.0,0,0,0,0,
2320,car,0.758,393,1427,321,1512,381,,0.0,0,0,0,0,
2320,car,0.471,396,1372,326,1399,358,,0.0,0,0,0,0,
2321,car,0.706,383,1301,314,1351,356,detectada,0.55,1673,376,1723,391,
2321,car,0.859,373,920,303,1086,420,,0.0,0,0,0,0,
2321,car,0.757,393,1427,321,1512,381,,0.0,0,0,0,0,
2321,car,0.473,396,1372,326,1399,358,,0.0,0,0,0,0,
2322,car,0.7,383,1301,315,1350,356,detectada,0.55,1673,376,1723,391,
2322,car,0.852,373,912,302,1082,421,,0.0,0,0,0,0,
2322,car,0.756,393,1427,321,1512,381,,0.0,0,0,0,0,
2322,car,0.47,396,1373,326,1399,358,,0.0,0,0,0,0,
2323,car,0.698,383,1301,315,1349,356,detectada,0.55,1673,376,1723,391,
2323,car,0.85,373,905,302,1078,423,,0.0,0,0,0,0,
2323,car,0.75,393,1427,321,1512,381,,0.0,0,0,0,0,
2323,car,0.463,396,1373,326,1399,358,,0.0,0,0,0,0,
2324,car,0.717,383,1301,314,1349,356,detectada,0.55,1673,376,1723,391,
2324,car,0.836,373,898,302,1076,426,,0.0,0,0,0,0,
2324,car,0.751,393,1427,321,1511,381,,0.0,0,0,0,0,
2324,car,0.474,396,1373,326,1399,358,,0.0,0,0,0,0,
2325,car,0.72,383,1300,314,1348,356,,0.0,0,0,0,0,
2325,car,0.859,373,890,301,1071,428,,0.0,0,0,0,0,
2325,car,0.757,393,1427,321,1511,381,,0.0,0,0,0,0,
2325,car,0.486,396,1374,326,1399,358,,0.0,0,0,0,0,
2326,car,0.717,383,1300,314,1348,356,detectada,0.55,1673,376,1723,391,
2326,car,0.859,373,883,301,1067,431,,0.0,0,0,0,0,
2326,car,0.754,393,1427,321,1511,381,,0.0,0,0,0,0,
2326,car,0.486,396,1374,326,1399,358,,0.0,0,0,0,0,
2327,car,0.721,383,1300,314,1348,356,detectada,0.55,1673,376,1723,391,
2327,car,0.871,373,875,300,1065,433,,0.0,0,0,0,0,
2327,car,0.755,393,1427,321,1511,381,,0.0,0,0,0,0,
2327,car,0.486,396,1374,326,1399,358,,0.0,0,0,0,0,
2328,car,0.698,383,1298,315,1347,356,detectada,0.55,1673,376,1723,391,
2328,car,0.89,373,866,300,1061,436,,0.0,0,0,0,0,
2328,car,0.757,393,1427,321,1511,381,,0.0,0,0,0,0,
2328,car,0.469,396,1374,326,1400,357,,0.0,0,0,0,0,
2329,car,0.689,383,1297,315,1347,356,detectada,0.55,1673,376,1723,391,
2329,car,0.892,373,857,299,1057,438,,0.0,0,0,0,0,
2329,car,0.754,393,1428,321,1511,381,,0.0,0,0,0,0,
2329,car,0.476,396,1375,326,1400,357,,0.0,0,0,0,0,
2330,car,0.692,383,1297,315,1347,355,detectada,0.55,1673,376,1723,391,
2330,car,0.857,373,848,299,1054,442,,0.0,0,0,0,0,
2330,car,0.755,393,1428,321,1511,380,,0.0,0,0,0,0,
2330,car,0.469,396,1374,326,1400,357,,0.0,0,0,0,0,
2331,car,0.701,383,1296,315,1348,355,detectada,0.55,1673,376,1723,391,
2331,car,0.889,373,839,298,1050,444,,0.0,0,0,0,0,
2331,car,0.755,393,1427,321,1511,380,,0.0,0,0,0,0,
2331,car,0.474,396,1374,326,1400,357,,0.0,0,0,0,0,
2332,car,0.695,383,1297,316,1347,355,detectada,0.55,1673,376,1723,391,
2332,car,0.89,373,828,299,1045,447,,0.0,0,0,0,0,
2332,car,0.75,393,1427,321,1511,380,,0.0,0,0,0,0,
2332,car,0.472,396,1374,326,1400,357,,0.0,0,0,0,0,
2333,car,0.658,383,1298,317,1348,355,detectada,0.55,1673,376,1723,391,
2333,car,0.883,373,818,299,1041,451,,0.0,0,0,0,0,
2333,car,0.745,393,1427,321,1511,380,,0.0,0,0,0,0,
2333,car,0.465,396,1374,326,1399,357,,0.0,0,0,0,0,
2334,car,0.655,383,1298,317,1347,355,detectada,0.55,1673,376,1723,391,
2334,car,0.874,373,807,298,1035,454,,0.0,0,0,0,0,
2334,car,0.747,393,1427,321,1511,380,,0.0,0,0,0,0,
2334,car,0.458,396,1374,326,1399,357,,0.0,0,0,0,0,
2335,car,0.634,383,1297,317,1347,354,detectada,0.55,1673,376,1723,391,
2335,car,0.889,373,795,298,1030,457,,0.0,0,0,0,0,
2335,car,0.751,393,1427,321,1511,380,,0.0,0,0,0,0,
2335,car,0.443,396,1374,326,1400,357,,0.0,0,0,0,0,
2335,car,0.435,397,1341,325,1381,354,,0.0,0,0,0,0,
2336,car,0.652,383,1297,318,1347,354,detectada,0.55,1673,376,1723,391,
2336,car,0.905,373,782,298,1025,461,,0.0,0,0,0,0,
2336,car,0.747,393,1427,321,1511,380,,0.0,0,0,0,0,
2336,car,0.449,396,1374,326,1400,358,,0.0,0,0,0,0,
2336,car,0.463,397,1341,325,1382,355,,0.0,0,0,0,0,
2337,car,0.634,383,1297,318,1347,354,detectada,0.55,1673,376,1723,391,
2337,car,0.89,373,770,298,1021,464,,0.0,0,0,0,0,
2337,car,0.752,393,1427,321,1511,380,,0.0,0,0,0,0,
2337,car,0.442,396,1374,326,1400,357,,0.0,0,0,0,0,
2337,car,0.426,397,1341,325,1381,354,,0.0,0,0,0,0,
2338,car,0.626,383,1296,319,1347,355,detectada,0.55,1673,376,1723,391,
2338,car,0.909,373,756,298,1014,468,,0.0,0,0,0,0,
2338,car,0.751,393,1427,321,1511,380,,0.0,0,0,0,0,
2338,car,0.435,396,1374,326,1400,357,,0.0,0,0,0,0,
2339,car,0.623,383,1295,318,1347,355,detectada,0.55,1673,376,1723,391,
2339,car,0.909,373,741,297,1007,472,,0.0,0,0,0,0,
2339,car,0.752,393,1427,321,1511,380,,0.0,0,0,0,0,
2339,car,0.427,396,1374,326,1400,357,,0.0,0,0,0,0,
2340,car,0.607,383,1294,318,1347,355,,0.0,0,0,0,0,
2340,car,0.911,373,726,297,1001,477,detectada,0.793,773,410,840,429,
2340,car,0.734,393,1427,321,1511,381,,0.0,0,0,0,0,
2340,car,0.431,396,1374,326,1399,357,,0.0,0,0,0,0,
2341,car,0.601,383,1294,318,1347,355,detectada,0.55,1673,376,1723,391,
2341,car,0.893,373,711,296,994,482,detectada,0.793,773,410,840,429,
2341,car,0.727,393,1427,322,1511,381,,0.0,0,0,0,0,
2341,car,0.416,396,1375,326,1399,357,,0.0,0,0,0,0,
2341,car,0.404,399,1049,313,1095,341,,0.0,0,0,0,0,
2342,car,0.6,383,1294,319,1347,355,detectada,0.55,1673,376,1723,391,
2342,car,0.921,373,693,296,986,486,detectada,0.793,773,410,840,429,
2342,car,0.727,393,1427,322,1511,381,,0.0,0,0,0,0,
2342,car,0.438,396,1374,326,1399,357,,0.0,0,0,0,0,
2342,car,0.431,397,1343,326,1384,354,,0.0,0,0,0,0,
2343,car,0.594,383,1294,319,1347,355,detectada,0.55,1673,376,1723,391,
2343,car,0.91,373,676,296,978,491,detectada,0.793,773,410,840,429,
2343,car,0.736,393,1427,322,1511,381,,0.0,0,0,0,0,
2343,car,0.418,396,1375,326,1399,357,,0.0,0,0,0,0,
2343,car,0.454,397,1342,326,1384,354,,0.0,0,0,0,0,
2344,car,0.594,383,1294,319,1347,354,detectada,0.55,1673,376,1723,391,
2344,car,0.914,373,658,294,972,497,detectada,0.793,773,410,840,429,
2344,car,0.734,393,1427,322,1511,381,,0.0,0,0,0,0,
2344,car,0.419,396,1375,326,1399,357,,0.0,0,0,0,0,
2344,car,0.493,397,1341,326,1384,354,,0.0,0,0,0,0,
2344,car,0.408,399,1050,313,1099,344,,0.0,0,0,0,0,
2345,car,0.628,383,1294,319,1346,354,detectada,0.55,1673,376,1723,391,
2345,car,0.908,373,638,294,963,504,detectada,0.793,773,410,840,429,
2345,car,0.73,393,1427,322,1511,381,,0.0,0,0,0,0,
2345,car,0.421,396,1375,326,1399,357,,0.0,0,0,0,0,
2345,car,0.493,397,1340,325,1384,354,,0.0,0,0,0,0,
2346,car,0.622,383,1294,319,1346,354,detectada,0.55,1673,376,1723,391,
2346,car,0.913,373,617,293,955,509,detectada,0.793,773,410,840,429,
2346,car,0.73,393,1427,322,1511,381,,0.0,0,0,0,0,
2346,car,0.411,396,1375,326,1399,357,,0.0,0,0,0,0,
2346,car,0.49,397,1340,325,1383,354,,0.0,0,0,0,0,
2347,car,0.64,383,1294,319,1345,354,detectada,0.55,1673,376,1723,391,
2347,car,0.916,373,594,292,946,516,detectada,0.793,773,410,840,429,
2347,car,0.733,393,1427,322,1511,381,,0.0,0,0,0,0,
2347,car,0.412,396,1375,326,1399,357,,0.0,0,0,0,0,
2347,car,0.498,397,1340,325,1383,354,,0.0,0,0,0,0,
2347,car,0.415,399,1053,314,1103,344,,0.0,0,0,0,0,
2348,car,0.637,383,1294,319,1345,354,detectada,0.55,1673,376,1723,391,
2348,car,0.913,373,569,292,936,524,detectada,0.793,773,410,840,429,
2348,car,0.736,393,1427,322,1511,381,,0.0,0,0,0,0,
2348,car,0.413,396,1375,326,1399,357,,0.0,0,0,0,0,
2348,car,0.515,397,1339,325,1382,354,,0.0,0,0,0,0,
2348,car,0.441,399,1052,314,1107,344,,0.0,0,0,0,0,
2349,car,0.655,383,1294,319,1345,354,detectada,0.55,1673,376,1723,391,
2349,car,0.911,373,542,291,928,530,detectada,0.793,773,410,840,429,
2349,car,0.741,393,1427,322,1511,381,,0.0,0,0,0,0,
2349,car,0.411,396,1375,326,1399,357,,0.0,0,0,0,0,
2349,car,0.513,397,1339,325,1382,354,,0.0,0,0,0,0,
2349,car,0.518,399,1051,313,1112,344,,0.0,0,0,0,0,
2350,car,0.664,383,1293,320,1344,354,detectada,0.55,1673,376,1723,391,
2350,car,0.914,373,514,291,915,539,detectada,0.793,773,410,840,429,
2350,car,0.733,393,1427,322,1511,381,,0.0,0,0,0,0,
2350,car,0.414,396,1375,326,1399,357,,0.0,0,0,0,0,
2350,car,0.499,397,1339,325,1382,353,,0.0,0,0,0,0,
2350,car,0.522,399,1051,313,1116,345,,0.0,0,0,0,0,
2351,car,0.683,383,1293,320,1344,354,detectada,0.55,1673,376,1723,391,
2351,car,0.933,373,484,290,905,547,detectada,0.793,773,410,840,429,
2351,car,0.727,393,1427,322,1511,381,,0.0,0,0,0,0,
2351,car,0.42,396,1375,326,1399,357,,0.0,0,0,0,0,
2351,car,0.491,397,1340,326,1381,353,,0.0,0,0,0,0,
2351,car,0.553,399,1051,313,1119,346,,0.0,0,0,0,0,
2352,car,0.642,383,1292,320,1344,354,detectada,0.55,1673,376,1723,391,
2352,car,0.929,373,449,290,892,556,detectada,0.793,773,410,840,429,
2352,car,0.735,393,1427,321,1511,381,,0.0,0,0,0,0,
2352,car,0.413,396,1375,326,1399,357,,0.0,0,0,0,0,
2352,car,0.533,397,1340,325,1379,353,,0.0,0,0,0,0,
2352,car,0.453,399,1059,316,1123,347,,0.0,0,0,0,0,
2353,car,0.614,383,1292,320,1344,354,detectada,0.55,1673,376,1723,391,
2353,car,0.937,373,412,289,880,566,detectada,0.793,773,410,840,429,
2353,car,0.736,393,1427,321,1511,381,,0.0,0,0,0,0,
2353,car,0.414,396,1375,326,1399,357,,0.0,0,0,0,0,
2353,car,0.501,397,1341,325,1379,353,,0.0,0,0,0,0,
2353,car,0.552,399,1059,317,1124,348,,0.0,0,0,0,0,
2354,car,0.597,383,1291,320,1345,354,detectada,0.55,1673,376,1723,391,
2354,car,0.937,373,371,288,867,578,detectada,0.793,773,410,840,429,
2354,car,0.733,393,1427,321,1511,381,,0.0,0,0,0,0,
2354,car,0.416,396,1375,326,1400,357,,0.0,0,0,0,0,
2354,car,0.497,397,1342,325,1379,353,,0.0,0,0,0,0,
2354,car,0.578,399,1057,317,1124,348,,0.0,0,0,0,0,
2355,car,0.613,383,1291,320,1345,353,,0.0,0,0,0,0,
2355,car,0.934,373,328,285,852,590,detectada,0.501,372,485,489,519,
2355,car,0.728,393,1427,321,1511,381,,0.0,0,0,0,0,
2355,car,0.418,396,1375,326,1400,357,,0.0,0,0,0,0,
2355,car,0.503,397,1342,325,1378,353,,0.0,0,0,0,0,
2355,car,0.568,399,1055,317,1126,348,,0.0,0,0,0,0,
2356,car,0.611,383,1290,320,1344,353,detectada,0.55,1673,376,1723,391,
2356,car,0.944,373,279,283,836,604,detectada,0.501,372,485,489,519,
2356,car,0.732,393,1427,321,1511,381,,0.0,0,0,0,0,
2356,car,0.42,396,1375,326,1400,357,,0.0,0,0,0,0,
2356,car,0.518,397,1342,325,1378,352,,0.0,0,0,0,0,
2356,car,0.598,399,1055,317,1129,348,,0.0,0,0,0,0,
2357,car,0.611,383,1290,320,1344,353,detectada,0.55,1673,376,1723,391,
2357,car,0.948,373,226,283,820,620,detectada,0.501,372,485,489,519,
2357,car,0.729,393,1427,321,1511,381,,0.0,0,0,0,0,
2357,car,0.425,396,1375,326,1400,357,,0.0,0,0,0,0,
2357,car,0.529,397,1341,325,1377,352,,0.0,0,0,0,0,
2357,car,0.654,399,1055,316,1130,348,,0.0,0,0,0,0,
2358,car,0.606,383,1290,320,1344,353,detectada,0.55,1673,376,1723,391,
2358,car,0.946,373,165,283,801,637,detectada,0.501,372,485,489,519,
2358,car,0.728,393,1427,321,1511,381,,0.0,0,0,0,0,
2358,car,0.42,396,1375,326,1400,357,,0.0,0,0,0,0,
2358,car,0.509,397,1342,325,1377,352,,0.0,0,0,0,0,
2358,car,0.621,399,1056,316,1131,347,,0.0,0,0,0,0,
2359,car,0.593,383,1290,320,1344,353,detectada,0.55,1673,376,1723,391,
2359,car,0.945,373,98,281,782,655,detectada,0.501,372,485,489,519,
2359,car,0.728,393,1427,321,1511,381,,0.0,0,0,0,0,
2359,car,0.419,396,1375,326,1400,357,,0.0,0,0,0,0,
2359,car,0.5,397,1342,325,1377,353,,0.0,0,0,0,0,
2359,car,0.642,399,1056,317,1131,346,,0.0,0,0,0,0,
2360,car,0.586,383,1290,319,1344,353,detectada,0.55,1673,376,1723,391,
2360,car,0.944,373,25,277,763,674,detectada,0.501,372,485,489,519,
2360,car,0.726,393,1427,321,1511,381,,0.0,0,0,0,0,
2360,car,0.421,396,1375,326,1400,357,,0.0,0,0,0,0,
2360,car,0.506,397,1342,325,1378,353,,0.0,0,0,0,0,
2360,car,0.582,399,1057,316,1132,344,,0.0,0,0,0,0,
2361,car,0.603,383,1289,318,1344,353,detectada,0.55,1673,376,1723,391,
2361,car,0.946,373,0,272,740,697,detectada,0.501,372,485,489,519,
2361,car,0.727,393,1427,321,1511,381,,0.0,0,0,0,0,
2361,car,0.416,396,1375,326,1400,357,,0.0,0,0,0,0,
2361,car,0.502,397,1341,325,1377,353,,0.0,0,0,0,0,
2361,car,0.658,399,1060,315,1133,344,,0.0,0,0,0,0,
2362,car,0.622,383,1289,317,1344,352,detectada,0.55,1673,376,1723,391,
2362,car,0.946,373,0,269,714,726,detectada,0.501,372,485,489,519,
2362,car,0.725,393,1427,321,1511,381,,0.0,0,0,0,0,
2362,car,0.417,396,1375,326,1400,357,,0.0,0,0,0,0,
2362,car,0.501,397,1341,325,1378,353,,0.0,0,0,0,0,
2362,car,0.64,399,1063,315,1136,344,,0.0,0,0,0,0,
2363,car,0.631,383,1289,317,1344,352,detectada,0.55,1673,376,1723,391,
2363,car,0.945,373,0,267,687,757,detectada,0.501,372,485,489,519,
2363,car,0.726,393,1427,321,1511,381,,0.0,0,0,0,0,
2363,car,0.423,396,1375,326,1400,357,,0.0,0,0,0,0,
2363,car,0.512,397,1341,325,1378,353,,0.0,0,0,0,0,
2363,car,0.608,399,1065,315,1138,345,,0.0,0,0,0,0,
2364,car,0.659,383,1289,316,1344,353,detectada,0.55,1673,376,1723,391,
2364,car,0.944,373,0,266,656,790,detectada,0.501,372,485,489,519,
2364,car,0.733,393,1427,322,1511,380,,0.0,0,0,0,0,
2364,car,0.421,396,1374,326,1399,357,,0.0,0,0,0,0,
2364,car,0.498,397,1340,325,1377,352,,0.0,0,0,0,0,
2364,car,0.66,399,1067,314,1141,344,,0.0,0,0,0,0,
2365,car,0.636,383,1289,316,1344,353,detectada,0.55,1673,376,1723,391,
2365,car,0.938,373,0,264,623,835,detectada,0.501,372,485,489,519,
2365,car,0.734,393,1427,322,1511,380,,0.0,0,0,0,0,
2365,car,0.412,396,1374,326,1399,357,,0.0,0,0,0,0,
2365,car,0.477,397,1341,325,1377,352,,0.0,0,0,0,0,
2365,car,0.579,399,1069,314,1139,346,,0.0,0,0,0,0,
2366,car,0.625,383,1288,316,1344,352,detectada,0.55,1673,376,1723,391,
2366,car,0.944,373,0,261,587,881,detectada,0.501,372,485,489,519,
2366,car,0.737,393,1427,322,1511,380,,0.0,0,0,0,0,
2366,car,0.402,396,1374,326,1399,357,,0.0,0,0,0,0,
2366,car,0.485,397,1341,325,1377,352,,0.0,0,0,0,0,
2366,car,0.557,399,1073,313,1144,346,,0.0,0,0,0,0,
2367,car,0.591,383,1287,316,1344,352,detectada,0.55,1673,376,1723,391,
2367,car,0.94,373,0,259,546,850,detectada,0.501,372,485,489,519,
2367,car,0.736,393,1427,322,1511,380,,0.0,0,0,0,0,
2367,car,0.404,396,1374,326,1399,357,,0.0,0,0,0,0,
2367,car,0.48,397,1341,325,1377,352,,0.0,0,0,0,0,
2367,car,0.532,399,1076,313,1147,347,,0.0,0,0,0,0,
2368,car,0.587,383,1285,315,1342,351,detectada,0.55,1673,376,1723,391,
2368,car,0.942,373,0,258,501,831,detectada,0.501,372,485,489,519,
2368,car,0.737,393,1427,322,1511,380,,0.0,0,0,0,0,
2368,car,0.478,397,1341,325,1377,352,,0.0,0,0,0,0,
2368,car,0.56,399,1078,313,1149,348,,0.0,0,0,0,0,
2369,car,0.608,383,1285,316,1344,351,detectada,0.55,1673,376,1723,391,
2369,car,0.942,373,0,255,448,822,detectada,0.501,372,485,489,519,
2369,car,0.737,393,1427,322,1511,380,,0.0,0,0,0,0,
2369,car,0.477,397,1341,325,1377,352,,0.0,0,0,0,0,
2369,car,0.517,399,1081,313,1150,348,,0.0,0,0,0,0,
2369,car,0.408,396,1374,326,1399,357,,0.0,0,0,0,0,
2370,car,0.642,383,1285,315,1344,351,,0.0,0,0,0,0,
2370,car,0.934,373,0,254,390,817,,0.0,0,0,0,0,
2370,car,0.738,393,1427,322,1511,380,,0.0,0,0,0,0,
2370,car,0.491,397,1341,325,1377,352,,0.0,0,0,0,0,
2370,car,0.456,399,1086,314,1152,347,,0.0,0,0,0,0,
2370,car,0.407,396,1375,326,1399,357,,0.0,0,0,0,0,
2371,car,0.603,383,1284,315,1342,351,detectada,0.55,1673,376,1723,391,
2371,car,0.944,373,0,258,320,817,detectada,0.501,372,485,489,519,
2371,car,0.745,393,1427,322,1511,380,,0.0,0,0,0,0,
2371,car,0.516,397,1341,325,1376,352,,0.0,0,0,0,0,
2371,car,0.666,399,1085,314,1153,348,,0.0,0,0,0,0,
2371,car,0.426,396,1374,326,1399,357,,0.0,0,0,0,0,
2372,car,0.597,383,1280,315,1341,351,detectada,0.55,1673,376,1723,391,
2372,car,0.921,373,0,269,241,844,detectada,0.501,372,485,489,519,
2372,car,0.744,393,1427,322,1511,380,,0.0,0,0,0,0,
2372,car,0.516,397,1341,325,1376,352,,0.0,0,0,0,0,
2372,car,0.603,399,1088,314,1154,347,,0.0,0,0,0,0,
2372,car,0.424,396,1374,326,1399,357,,0.0,0,0,0,0,
2373,car,0.601,383,1281,315,1342,351,detectada,0.55,1673,376,1723,391,
2373,car,0.872,373,0,330,146,880,detectada,0.501,372,485,489,519,
2373,car,0.745,393,1427,322,1511,380,,0.0,0,0,0,0,
2373,car,0.51,397,1341,325,1376,352,,0.0,0,0,0,0,
2373,car,0.419,399,1093,314,1156,346,,0.0,0,0,0,0,
2373,car,0.42,396,1375,326,1399,357,,0.0,0,0,0,0,
2373,car,0.439,402,1086,316,1125,345,,0.0,0,0,0,0,
2374,car,0.607,383,1280,315,1342,351,detectada,0.55,1673,376,1723,391,
2374,car,0.746,393,1427,322,1511,380,,0.0,0,0,0,0,
2374,car,0.521,397,1341,324,1377,352,,0.0,0,0,0,0,
2374,car,0.586,399,1097,314,1157,346,,0.0,0,0,0,0,
2374,car,0.424,396,1374,326,1399,357,,0.0,0,0,0,0,
2375,car,0.598,383,1279,315,1342,351,detectada,0.55,1673,376,1723,391,
2375,car,0.744,393,1427,322,1511,380,,0.0,0,0,0,0,
2375,car,0.538,397,1341,324,1376,352,,0.0,0,0,0,0,
2375,car,0.542,399,1095,314,1160,346,,0.0,0,0,0,0,
2375,car,0.42,396,1374,326,1399,357,,0.0,0,0,0,0,
2375,car,0.454,402,1089,316,1142,345,,0.0,0,0,0,0,
2376,car,0.606,383,1278,315,1341,351,detectada,0.55,1673,376,1723,391,
2376,car,0.742,393,1428,322,1511,380,,0.0,0,0,0,0,
2376,car,0.544,397,1340,324,1377,352,,0.0,0,0,0,0,
2376,car,0.55,399,1095,314,1162,346,,0.0,0,0,0,0,
2376,car,0.439,396,1375,326,1399,357,,0.0,0,0,0,0,
2376,car,0.604,405,1120,314,1162,344,,0.0,0,0,0,0,
2376,car,0.441,402,1091,316,1143,345,,0.0,0,0,0,0,
2377,car,0.629,383,1278,315,1341,351,detectada,0.55,1673,376,1723,391,
2377,car,0.738,393,1428,322,1511,380,,0.0,0,0,0,0,
2377,car,0.549,397,1340,324,1378,352,,0.0,0,0,0,0,
2377,car,0.567,399,1096,313,1163,346,,0.0,0,0,0,0,
2377,car,0.443,396,1375,326,1399,357,,0.0,0,0,0,0,
2377,car,0.531,405,1114,313,1163,345,,0.0,0,0,0,0,
2378,car,0.627,383,1279,315,1341,351,detectada,0.55,1673,376,1723,391,
2378,car,0.739,393,1428,322,1511,380,,0.0,0,0,0,0,
2378,car,0.558,397,1340,324,1378,353,,0.0,0,0,0,0,
2378,car,0.444,396,1375,326,1399,357,,0.0,0,0,0,0,
2378,car,0.564,405,1108,313,1164,345,,0.0,0,0,0,0,
2379,car,0.602,383,1278,316,1341,351,detectada,0.55,1673,376,1723,391,
2379,car,0.742,393,1428,322,1511,381,,0.0,0,0,0,0,
2379,car,0.559,397,1339,324,1378,353,,0.0,0,0,0,0,
2379,car,0.444,396,1375,326,1399,357,,0.0,0,0,0,0,
